SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
367775,5215432,Active,currency 1,-596,0,634.0,,,0,135000.0,124528.5,0.0,0.0,Credit card,-124,
109737,6453532,Closed,currency 1,-2445,0,-254.0,-2376.0,,0,855000.0,0.0,0.0,0.0,Credit card,-2353,
183543,5928039,Closed,currency 1,-1802,0,,-408.0,0.0,0,61650.0,0.0,0.0,0.0,Credit card,-330,
402645,5764693,Active,currency 1,-1617,0,209.0,,,0,841500.0,156996.0,0.0,0.0,Consumer credit,-30,20916.0
181385,5817110,Closed,currency 1,-204,0,-188.0,-5.0,,0,4500.0,0.0,,0.0,Microloan,-5,0.0
189342,6052120,Closed,currency 1,-381,0,-366.0,-371.0,,0,29250.0,0.0,,0.0,Microloan,-361,
160053,6599508,Closed,currency 1,-1778,0,-1593.0,-1593.0,,0,66132.0,,,0.0,Consumer credit,-1593,
286823,5472161,Closed,currency 1,-2092,0,-2000.0,-1392.0,,0,22365.0,0.0,,0.0,Consumer credit,-1392,
115960,5666045,Closed,currency 1,-2561,0,-2196.0,-2271.0,,0,135000.0,0.0,0.0,0.0,Credit card,-2269,
219313,5804170,Closed,currency 1,-692,0,-327.0,-327.0,0.0,0,92646.0,0.0,0.0,0.0,Consumer credit,-324,
159562,6669463,Closed,currency 1,-2492,0,-2127.0,-2153.0,,0,495000.0,0.0,0.0,0.0,Consumer credit,-1468,0.0
331061,5584600,Closed,currency 1,-2157,0,-1047.0,-1231.0,,0,675000.0,0.0,,0.0,Credit card,-1223,
235869,5003622,Closed,currency 1,-1310,0,-1128.0,-1156.0,,0,31842.0,0.0,0.0,0.0,Consumer credit,-1153,0.0
200874,6586800,Closed,currency 1,-1715,0,112.0,-1589.0,0.0,0,1350000.0,,,0.0,Consumer credit,-1589,
157926,6066999,Closed,currency 1,-2680,0,-1584.0,-1584.0,,0,517500.0,0.0,,0.0,Consumer credit,-1584,0.0
209507,6182029,Active,currency 1,-469,0,1357.0,,,0,868500.0,759186.0,0.0,0.0,Consumer credit,-97,
412391,5765370,Closed,currency 1,-1570,0,-454.0,-536.0,,0,382500.0,0.0,,0.0,Credit card,-391,
266720,6288626,Closed,currency 1,-1145,0,321.0,-957.0,,0,1125000.0,0.0,0.0,0.0,Consumer credit,-813,
248266,5130621,Closed,currency 1,-2780,0,-954.0,-1173.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-514,
129988,5842357,Closed,currency 1,-2612,0,-786.0,-783.0,4050.0,0,157500.0,,,0.0,Consumer credit,-783,
386206,5440685,Active,currency 1,-854,0,,,,0,1800000.0,0.0,,0.0,Consumer credit,-365,
158808,6545594,Active,currency 1,-242,0,27354.0,,0.0,0,180000.0,158642.01,21357.99,0.0,Credit card,-19,
161371,6045065,Closed,currency 1,-631,0,,-348.0,0.0,0,103500.0,0.0,0.0,0.0,Credit card,-166,
126142,6381258,Closed,currency 1,-2788,0,-2084.0,-1835.0,0.0,0,54000.0,0.0,0.0,0.0,Credit card,-1835,
309438,6500001,Closed,currency 1,-1325,0,-1141.0,-1122.0,,0,48964.5,0.0,0.0,0.0,Consumer credit,-1069,
321459,5536369,Closed,currency 1,-1048,0,-987.0,-987.0,,0,38200.5,0.0,,0.0,Consumer credit,-969,0.0
359066,6721660,Closed,currency 1,-1470,0,-1167.0,-904.0,,0,51430.5,,,0.0,Consumer credit,-901,
128459,5096724,Closed,currency 1,-2715,0,-2380.0,-2387.0,4320.0,0,36707.85,0.0,0.0,0.0,Consumer credit,-2379,0.0
290933,5733993,Closed,currency 1,-883,0,-681.0,-681.0,0.0,0,72609.39,0.0,0.0,0.0,Consumer credit,-681,
239677,6841205,Active,currency 1,-193,0,942.0,,,0,360000.0,247752.0,0.0,0.0,Credit card,-14,
141005,6690328,Closed,currency 1,-2386,0,-2052.0,-2081.0,,0,174994.65,0.0,,0.0,Consumer credit,-856,0.0
373929,5762338,Active,currency 1,-2691,0,-1583.0,,3600.0,0,45000.0,-865.485,5365.485,0.0,Credit card,-682,
254346,6509602,Closed,currency 1,-1815,0,-1510.0,-1506.0,,0,22050.0,0.0,0.0,0.0,Consumer credit,-850,
296604,5258896,Closed,currency 1,-1484,0,31060.0,-974.0,,0,0.0,0.0,,0.0,Credit card,-360,
428500,5892102,Active,currency 1,-1023,0,803.0,,,0,675000.0,376663.5,0.0,0.0,Consumer credit,-14,0.0
276304,5571555,Active,currency 1,-771,0,629.0,,,0,6750.0,0.0,0.0,0.0,Credit card,-150,
341813,5412408,Closed,currency 1,-411,0,-288.0,-33.0,0.0,0,46692.0,0.0,0.0,0.0,Consumer credit,-32,
150549,5690326,Active,currency 1,-2702,0,-875.0,,,0,1125000.0,205771.5,0.0,0.0,Consumer credit,-1158,20529.0
122635,6286115,Closed,currency 1,-778,0,-260.0,-654.0,,0,93730.32,0.0,,0.0,Consumer credit,-650,
338919,5415525,Closed,currency 1,-313,0,-219.0,-219.0,0.0,0,24256.035,0.0,0.0,0.0,Consumer credit,-213,0.0
213527,6372752,Active,currency 1,-272,0,1554.0,,,0,1233000.0,1138887.0,0.0,0.0,Consumer credit,-24,
152999,6562367,Closed,currency 1,-377,0,-316.0,-316.0,0.0,0,48582.0,0.0,0.0,0.0,Consumer credit,-313,
187660,6790038,Active,currency 1,-1265,0,-534.0,,,0,92700.0,,,0.0,Consumer credit,-894,9436.5
416329,6694285,Closed,currency 1,-2796,0,-2551.0,-2551.0,,0,28665.0,0.0,0.0,0.0,Consumer credit,-2550,
238207,5487577,Closed,currency 1,-2433,0,-2296.0,-2296.0,,0,63049.5,0.0,0.0,0.0,Consumer credit,-2281,
361524,6038025,Closed,currency 1,-118,0,-57.0,-82.0,,0,67500.0,0.0,,0.0,Consumer credit,-82,0.0
207364,5545510,Closed,currency 1,-2154,0,-1942.0,-1970.0,0.0,0,24896.43,0.0,0.0,0.0,Consumer credit,-1970,
107578,5594250,Active,currency 1,-162,0,57.0,,,0,337500.0,339853.5,0.0,0.0,Credit card,-28,
318843,5471541,Closed,currency 1,-2760,0,-2668.0,-2691.0,,0,18405.0,0.0,,0.0,Consumer credit,-1801,
215028,5258660,Active,currency 1,-1453,0,,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-269,0.0
109686,5292987,Closed,currency 1,-484,0,-484.0,-484.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-484,
423231,5542907,Closed,currency 1,-607,0,-422.0,-422.0,0.0,0,122742.0,0.0,0.0,0.0,Consumer credit,-421,0.0
349618,5713365,Closed,currency 1,-2674,0,-2400.0,-2400.0,0.0,0,29484.0,0.0,0.0,0.0,Consumer credit,-2400,
230699,6689907,Active,currency 1,-974,0,121.0,,,0,337500.0,0.0,0.0,0.0,Credit card,-134,33750.0
261354,5689466,Closed,currency 1,-884,0,31.0,-577.0,,0,252000.0,0.0,0.0,0.0,Consumer credit,-576,7192.485
139353,6499957,Closed,currency 1,-1576,0,-1273.0,-1123.0,,0,128596.5,,,0.0,Consumer credit,-1120,
424223,6433506,Closed,currency 1,-982,0,-919.0,-919.0,,0,57190.5,0.0,0.0,0.0,Consumer credit,-861,0.0
280707,5051850,Closed,currency 1,-2698,0,-2534.0,-2278.0,,0,45810.0,,,0.0,Consumer credit,-2278,
375496,6610655,Closed,currency 1,-2837,0,-2502.0,-2591.0,,0,40459.5,0.0,,0.0,Consumer credit,-905,
279902,5085656,Active,currency 1,-51,0,1775.0,,,0,315000.0,313393.5,,0.0,Consumer credit,-5,
227504,5065411,Active,currency 1,-8,0,296.0,,,0,63792.0,63900.0,0.0,0.0,Consumer credit,-4,
269823,5626284,Active,currency 1,-1359,0,,,1440.0,0,243000.0,0.0,243000.0,0.0,Credit card,-16,12595.5
401816,5511630,Closed,currency 1,-1234,0,-1174.0,-1174.0,0.0,0,76207.5,,,0.0,Consumer credit,-1169,
334463,5083512,Active,currency 1,-401,0,-36.0,,,0,270000.0,153333.0,0.0,0.0,Credit card,-34,
135248,6825147,Closed,currency 1,-2049,0,-955.0,-1202.0,,0,315000.0,0.0,0.0,0.0,Consumer credit,-203,
346450,6050281,Closed,currency 1,-471,0,-282.0,-282.0,0.0,0,68795.28,0.0,0.0,0.0,Consumer credit,-277,
343106,5852602,Closed,currency 1,-2860,0,-1303.0,-2021.0,0.0,1,0.0,,,0.0,Credit card,-2021,
369210,5756680,Closed,currency 1,-1822,0,4.0,-1183.0,,0,945000.0,0.0,0.0,0.0,Consumer credit,-363,
239975,5837993,Closed,currency 1,-2521,0,-695.0,-973.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-680,21447.0
336286,6721022,Active,currency 1,-304,0,244.0,,0.0,0,30204.0,15862.5,0.0,0.0,Consumer credit,-23,
362160,6069370,Closed,currency 1,-306,0,1538.0,-145.0,,0,0.0,0.0,,0.0,Credit card,-141,
114097,6629503,Closed,currency 1,-750,0,347.0,-436.0,0.0,0,185638.5,,,0.0,Consumer credit,-436,23620.5
295699,5161706,Closed,currency 1,-1620,0,-1438.0,-956.0,,0,55890.0,,,0.0,Consumer credit,-953,
408589,5906854,Active,currency 1,-607,0,1984.0,,0.0,1,238500.0,193104.0,45396.0,0.0,Credit card,-11,9655.2
397889,6255667,Active,currency 1,-2179,0,-1083.0,,0.0,0,180000.0,0.0,112500.0,0.0,Credit card,-414,
123716,5206692,Closed,currency 1,-2562,0,-2165.0,-2185.0,11880.0,0,118080.0,0.0,0.0,0.0,Consumer credit,-2164,
429889,6362539,Closed,currency 1,-1374,0,-1010.0,-1010.0,,0,168750.0,0.0,0.0,0.0,Credit card,-871,0.0
307257,6165505,Active,currency 1,-224,0,872.0,,0.0,0,573979.59,497477.745,0.0,0.0,Consumer credit,-15,
121386,5463013,Closed,currency 1,-1694,0,-1387.0,-1377.0,,0,62946.0,0.0,0.0,0.0,Consumer credit,-795,
111060,5497608,Active,currency 1,-210,0,888.0,,0.0,0,675000.0,,,0.0,Consumer credit,-22,
271469,5381664,Closed,currency 1,-1586,0,-1494.0,-1494.0,,0,86548.5,0.0,,0.0,Consumer credit,-1436,
180778,6341980,Closed,currency 1,-2079,0,-1819.0,-1819.0,,0,105300.0,0.0,0.0,0.0,Consumer credit,-1314,
336758,5495151,Active,currency 1,-119,0,276.0,,0.0,0,37651.5,30339.0,0.0,0.0,Consumer credit,-27,
400051,6259817,Closed,currency 1,-1605,0,-1390.0,-1406.0,,0,25047.99,0.0,,0.0,Consumer credit,-734,
255078,6443770,Closed,currency 1,-654,0,-289.0,-500.0,,0,39060.0,0.0,0.0,0.0,Consumer credit,-499,
314259,6369951,Closed,currency 1,-1109,0,-926.0,-926.0,0.0,0,23715.0,0.0,0.0,0.0,Consumer credit,-920,
165368,5347235,Closed,currency 1,-2885,0,-2581.0,-2606.0,18090.0,0,142839.36,0.0,0.0,0.0,Consumer credit,-2367,
202163,5049713,Sold,currency 1,-2452,0,3006.0,,,0,9720000.0,7661722.5,,0.0,Mortgage,-44,
447040,6350102,Closed,currency 1,-879,0,1677.0,-428.0,0.0,0,4500000.0,,,0.0,Consumer credit,-428,
358877,5367686,Closed,currency 1,-888,0,-159.0,-132.0,,0,225000.0,,,0.0,Consumer credit,-126,
158815,6159497,Closed,currency 1,-750,0,,-338.0,,0,225000.0,,,0.0,Consumer credit,-338,
296783,6770800,Closed,currency 1,-843,0,-540.0,-537.0,,0,53100.0,0.0,0.0,0.0,Consumer credit,-536,
264871,6052348,Closed,currency 1,-1064,0,-517.0,-495.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-456,
193097,6717669,Closed,currency 1,-1238,0,-1053.0,-1036.0,,0,60363.0,0.0,0.0,0.0,Consumer credit,-906,
123387,5863779,Closed,currency 1,-104,0,-88.0,-96.0,,0,13500.0,0.0,0.0,0.0,Consumer credit,-94,0.0
355230,5886455,Active,currency 1,-2333,0,1319.0,,,0,292500.0,0.0,0.0,0.0,Credit card,-271,
123241,6612190,Active,currency 1,-1371,0,772.0,,,0,540000.0,543726.0,0.0,0.0,Credit card,-25,31230.0
210508,5503247,Active,currency 1,-381,0,,,,0,49500.0,67216.5,0.0,0.0,Credit card,-10,
325209,5805193,Closed,currency 1,-1195,0,-829.0,-1170.0,,0,186930.0,0.0,0.0,0.0,Consumer credit,-1169,
302355,5466365,Active,currency 1,-1314,0,-207.0,,,0,270000.0,46854.0,0.0,0.0,Credit card,-13,
167285,5463198,Closed,currency 1,-1787,0,-1697.0,-1722.0,,0,17374.5,0.0,0.0,0.0,Consumer credit,-1564,
335331,6772633,Closed,currency 1,-2027,0,-1815.0,-1846.0,,0,124252.56,0.0,,0.0,Consumer credit,-7,
385327,5624085,Closed,currency 1,-388,0,708.0,-109.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-56,
173904,5853114,Active,currency 1,-287,0,78.0,,,0,152820.0,41940.0,,0.0,Consumer credit,-14,0.0
120796,6253721,Closed,currency 1,-1463,0,-916.0,-930.0,,0,675000.0,,,0.0,Consumer credit,-437,
397785,6610200,Closed,currency 1,-40,0,,-31.0,,0,9000.0,0.0,,0.0,Consumer credit,-31,0.0
179699,6501516,Active,currency 1,-230,0,,,5912.73,0,18684.0,0.0,18684.0,0.0,Credit card,-71,
290006,6390932,Closed,currency 1,-1201,0,260.0,-957.0,,0,382500.0,0.0,0.0,0.0,Consumer credit,-854,
374701,5525667,Closed,currency 1,-1220,0,-914.0,-914.0,,0,891000.0,0.0,,0.0,Consumer credit,-390,
165743,6803068,Closed,currency 1,-2338,0,-2003.0,-2031.0,7515.0,0,60338.7,0.0,0.0,0.0,Consumer credit,-2002,
137563,6656903,Closed,currency 1,-636,0,-271.0,-290.0,,0,143770.5,,,0.0,Consumer credit,-288,
398381,6569453,Closed,currency 1,-1650,0,176.0,-218.0,,0,0.0,0.0,,0.0,Credit card,-214,
214645,5694755,Closed,currency 1,-876,0,-728.0,-728.0,,0,48330.0,0.0,,0.0,Consumer credit,-722,
223074,5307161,Active,currency 1,-365,0,1461.0,,,0,454500.0,402030.0,0.0,0.0,Consumer credit,-45,0.0
452674,6157074,Closed,currency 1,-866,0,-589.0,-589.0,7177.635,0,100896.84,0.0,0.0,0.0,Consumer credit,-589,
416540,5808094,Closed,currency 1,-2497,0,-1726.0,-1903.0,,0,67500.0,0.0,,0.0,Credit card,-1902,0.0
111108,6546203,Closed,currency 1,-793,0,-701.0,-701.0,0.0,0,51642.675,0.0,0.0,0.0,Consumer credit,-698,
329507,5564595,Closed,currency 1,-352,0,-169.0,-169.0,0.0,0,30572.37,0.0,0.0,0.0,Consumer credit,-163,0.0
337105,6160517,Active,currency 1,-576,0,,,0.0,0,90000.0,13864.5,0.0,0.0,Credit card,-24,9000.0
403444,6625622,Closed,currency 1,-829,0,-617.0,-645.0,,0,123303.24,0.0,,0.0,Consumer credit,-21,
355381,5624004,Closed,currency 1,-547,0,-241.0,-241.0,0.0,0,49128.3,0.0,0.0,0.0,Consumer credit,-236,
107291,6793014,Closed,currency 1,-1161,0,-1015.0,-1010.0,,0,0.0,0.0,0.0,0.0,Credit card,-998,
294870,6173560,Closed,currency 1,-428,0,-57.0,-57.0,0.0,0,523350.0,0.0,0.0,0.0,Consumer credit,-55,
259971,6592506,Closed,currency 1,-1827,0,-1.0,-879.0,,0,202500.0,0.0,0.0,0.0,Consumer credit,-529,
344607,5547133,Active,currency 1,-208,0,1618.0,,,0,2250000.0,2143683.0,0.0,0.0,Consumer credit,-32,
108631,5934226,Active,currency 1,-480,0,629.0,,0.0,0,1163250.0,494869.5,0.0,0.0,Consumer credit,-30,0.0
124980,6199071,Active,currency 1,-742,0,1084.0,,,0,990000.0,727092.0,0.0,0.0,Consumer credit,-44,
146171,5062109,Closed,currency 1,-2531,0,-2227.0,-2224.0,,0,157702.5,0.0,0.0,0.0,Consumer credit,-2222,15768.0
355541,6443589,Closed,currency 1,-753,0,-379.0,-379.0,,0,82399.5,0.0,,0.0,Consumer credit,-370,
261268,5121875,Closed,currency 1,-1305,0,-1213.0,-1207.0,,0,13104.0,0.0,0.0,0.0,Consumer credit,-1206,0.0
446015,5627170,Active,currency 1,-1114,0,706.0,,,0,2025000.0,810000.0,0.0,0.0,Consumer credit,-7,0.0
340903,6665579,Closed,currency 1,-369,0,-97.0,-97.0,,0,137344.5,0.0,,0.0,Consumer credit,-74,
436792,6553549,Closed,currency 1,-1199,0,-105.0,-728.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-39,
263396,5642708,Closed,currency 1,-430,0,-246.0,-246.0,0.0,0,35055.0,0.0,0.0,0.0,Consumer credit,-241,
234268,5205458,Active,currency 1,-629,0,31060.0,,,0,135000.0,134658.0,,0.0,Credit card,-17,
177342,5597097,Closed,currency 1,-342,0,-221.0,-221.0,0.0,0,76645.35,0.0,0.0,0.0,Consumer credit,-220,
137099,5271304,Active,currency 1,-307,0,-55.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-109,26190.0
247917,6403800,Active,currency 1,-1562,0,-891.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-679,
222278,5013283,Closed,currency 1,-2306,0,-1211.0,-1210.0,,0,772200.0,0.0,0.0,0.0,Consumer credit,-1209,
184507,6292443,Closed,currency 1,-2228,0,-1926.0,-1131.0,,0,82395.0,,,0.0,Consumer credit,-1128,0.0
248381,5520882,Closed,currency 1,-1105,0,-739.0,-739.0,,0,359100.0,0.0,0.0,0.0,Consumer credit,-739,
324111,5851283,Closed,currency 1,-365,0,1096.0,-350.0,,0,450000.0,,,0.0,Credit card,-350,
417879,5242059,Active,currency 1,-268,0,12694.0,,,0,58500.0,0.0,58500.0,0.0,Credit card,-34,2601.0
116079,5192729,Closed,currency 1,-1813,0,-1570.0,-1571.0,,0,65610.0,0.0,0.0,0.0,Consumer credit,-1539,
183540,6154174,Active,currency 1,-437,0,659.0,,,0,1800000.0,1221586.425,,0.0,Consumer credit,-8,25110.0
379095,6834728,Active,currency 1,-522,0,860.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-30,0.0
117218,5922496,Closed,currency 1,-1486,0,-1179.0,-1207.0,,0,117855.0,0.0,0.0,0.0,Consumer credit,-1207,0.0
236459,5178036,Closed,currency 1,-1212,0,2442.0,-1019.0,0.0,0,22500.0,0.0,0.0,0.0,Credit card,-810,
425218,6146336,Active,currency 1,-487,0,27541.0,,1734.84,1,90000.0,0.0,90000.0,0.0,Credit card,-34,
323125,5307488,Closed,currency 1,-1233,0,-1142.0,-998.0,,0,104337.0,,,0.0,Consumer credit,-995,
218737,5469932,Closed,currency 1,-1506,0,-1141.0,-1141.0,,0,101340.0,0.0,0.0,0.0,Consumer credit,-1140,
317568,6123464,Closed,currency 1,-1804,0,-1439.0,-1439.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-1439,3960.0
167541,5691957,Closed,currency 1,-2316,0,-1982.0,-2069.0,0.0,0,36746.55,0.0,0.0,0.0,Consumer credit,-2069,
427495,6223747,Active,currency 1,-181,0,,,0.0,0,450000.0,0.0,450000.0,0.0,Credit card,-29,0.0
372880,6064207,Closed,currency 1,-779,0,-476.0,-448.0,,0,71761.5,,,0.0,Consumer credit,-442,0.0
189877,5870018,Active,currency 1,-151,0,1645.0,,9322.065,0,1100895.39,1049244.3,0.0,0.0,Consumer credit,-25,
161501,5726734,Active,currency 1,-358,0,1468.0,,,0,2160000.0,1917540.0,0.0,0.0,Consumer credit,-21,13878.0
129997,6749702,Active,currency 1,-843,0,479.0,,,0,270000.0,155502.0,0.0,0.0,Credit card,-24,
164622,5667588,Active,currency 1,-2223,0,-1858.0,,6049.125,0,71955.0,0.0,0.0,0.0,Consumer credit,-45,
322535,5729254,Closed,currency 1,-1700,0,-1335.0,-1335.0,,0,84505.5,0.0,,0.0,Consumer credit,-1247,
197675,5398662,Active,currency 1,-413,0,31089.0,,,0,342000.0,327645.0,0.0,0.0,Credit card,-7,10965.78
248022,5179826,Closed,currency 1,-464,0,-286.0,-347.0,,0,89820.0,0.0,0.0,0.0,Consumer credit,-344,
407926,5749303,Active,currency 1,-400,0,1426.0,,,0,1170000.0,1040436.0,0.0,0.0,Consumer credit,-45,
403361,5239901,Closed,currency 1,-1135,0,-588.0,-861.0,,0,255375.0,0.0,0.0,0.0,Consumer credit,-799,
207673,5307823,Closed,currency 1,-2816,0,-2574.0,-2602.0,0.0,0,15196.32,0.0,0.0,0.0,Consumer credit,-2602,
171314,5326809,Closed,currency 1,-2294,0,-2080.0,-2080.0,0.0,0,188640.0,,,0.0,Consumer credit,-2076,
125454,6316936,Closed,currency 1,-743,0,-531.0,-559.0,0.0,0,129150.0,0.0,0.0,0.0,Consumer credit,-559,
276380,6185772,Active,currency 1,-866,0,229.0,,,0,2072277.0,,,0.0,Car loan,-454,
334258,6389313,Active,currency 1,-389,0,6917.0,,,0,5953500.0,5886310.5,0.0,0.0,Mortgage,-21,
212553,6759072,Closed,currency 1,-2122,0,-1401.0,-1405.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-1382,
149131,5517546,Active,currency 1,-1386,0,-290.0,,,0,1138095.0,0.0,0.0,0.0,Car loan,-3,
122426,6181113,Closed,currency 1,-1388,0,-415.0,-408.0,,0,81000.0,0.0,0.0,0.0,Consumer credit,-388,
328078,6543478,Closed,currency 1,-635,0,-604.0,-604.0,0.0,0,130906.35,0.0,0.0,0.0,Consumer credit,-598,90.0
280124,5214626,Active,currency 1,-977,0,,,,0,112500.0,,,0.0,Credit card,-85,
157356,6054928,Active,currency 1,-708,0,22.0,,,0,139500.0,20713.5,0.0,0.0,Consumer credit,-41,
211310,6647754,Closed,currency 1,-921,0,-556.0,-556.0,,0,53077.5,0.0,,0.0,Consumer credit,-15,
140499,6375545,Closed,currency 1,-1306,0,521.0,-811.0,,0,1122597.0,,,0.0,Consumer credit,-810,1318.86
275682,5714113,Active,currency 1,-494,0,931.0,,,0,180000.0,0.0,0.0,0.0,Credit card,-18,
225495,6318502,Closed,currency 1,-983,0,325.0,-632.0,,0,0.0,0.0,0.0,0.0,Credit card,-607,
203507,6545767,Closed,currency 1,-346,0,-285.0,-335.0,,0,13500.0,0.0,,0.0,Consumer credit,-335,
314573,6684614,Active,currency 1,-726,0,370.0,,,0,427203.0,,,0.0,Consumer credit,-4,6658.605
242651,6001841,Closed,currency 1,-1208,0,-976.0,-976.0,0.0,0,103027.5,0.0,0.0,0.0,Consumer credit,-974,
264087,5212501,Closed,currency 1,-1689,0,137.0,-501.0,,0,296730.0,0.0,0.0,0.0,Consumer credit,-334,0.0
437108,6003844,Closed,currency 1,-1347,0,-1040.0,-1254.0,,0,70150.5,0.0,0.0,0.0,Consumer credit,-1254,
221321,5588010,Closed,currency 1,-1956,0,-1591.0,-1613.0,,0,145269.0,0.0,,0.0,Consumer credit,-1581,
444289,5001024,Closed,currency 1,-173,0,,-118.0,,0,13500.0,0.0,,0.0,Microloan,-118,
446581,5223756,Closed,currency 1,-2321,0,-497.0,-1028.0,,0,900000.0,0.0,0.0,0.0,Consumer credit,-1025,
354808,5806656,Closed,currency 1,-714,0,-416.0,-416.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-403,
251922,6574642,Closed,currency 1,-252,0,1301.0,-22.0,0.0,0,562500.0,0.0,0.0,0.0,Consumer credit,-22,
321601,5530390,Closed,currency 1,-2039,0,-1265.0,-1265.0,,0,157828.5,,,0.0,Consumer credit,-1265,
406186,6178310,Closed,currency 1,-1114,0,-934.0,-876.0,,0,165636.0,,,0.0,Consumer credit,-873,
259744,6627770,Closed,currency 1,-2833,0,-2499.0,-2527.0,0.0,0,40459.5,0.0,0.0,0.0,Consumer credit,-2527,
372036,5865563,Active,currency 1,-91,0,27533.0,,,0,180000.0,186615.0,,0.0,Credit card,-7,
107437,5167748,Closed,currency 1,-2068,0,-1946.0,-1946.0,,0,25861.5,0.0,,0.0,Consumer credit,-1331,
281166,5355871,Active,currency 1,-604,0,31060.0,,,0,135000.0,126886.5,,0.0,Credit card,-34,34651.98
376276,6481559,Closed,currency 1,-535,0,1291.0,-130.0,,0,735750.0,0.0,,0.0,Consumer credit,-130,4562.1
137821,6579105,Closed,currency 1,-1473,0,-923.0,-923.0,,0,168705.0,0.0,0.0,0.0,Consumer credit,-676,
183341,6270531,Closed,currency 1,-2655,0,8836.0,-1365.0,18108.0,0,0.0,,,0.0,Credit card,-1365,
240581,5757089,Closed,currency 1,-1658,0,-1323.0,-1323.0,,0,845100.0,0.0,,0.0,Consumer credit,-425,
228834,5196628,Active,currency 1,-427,0,2130.0,,,0,2133000.0,1926571.5,,0.0,Consumer credit,-3,43470.0
348166,6305903,Closed,currency 1,-1237,0,-1053.0,-461.0,,0,116460.0,0.0,0.0,0.0,Consumer credit,-460,
122759,5214040,Closed,currency 1,-900,0,-593.0,-593.0,0.0,0,105120.0,0.0,0.0,0.0,Consumer credit,-587,
381627,5578603,Closed,currency 1,-891,0,-556.0,-705.0,12330.0,0,110641.68,0.0,0.0,0.0,Consumer credit,-705,
274048,5279500,Closed,currency 1,-1333,0,-1238.0,-1209.0,,0,38475.0,0.0,0.0,0.0,Consumer credit,-1209,
141753,6579352,Closed,currency 1,-1427,0,-1061.0,-1092.0,,0,210600.0,0.0,0.0,0.0,Consumer credit,-1092,0.0
174987,6386805,Closed,currency 1,-517,0,-336.0,-334.0,,0,52861.5,0.0,0.0,0.0,Consumer credit,-333,0.0
442370,5410398,Active,currency 1,-2251,0,-846.0,,15069.735,0,157500.0,-92.745,103592.745,0.0,Credit card,-580,
444297,5819883,Active,currency 1,-1263,0,30882.0,,,0,0.0,0.0,0.0,0.0,Credit card,-2,
307152,5030752,Closed,currency 1,-1774,0,-1466.0,-1466.0,5488.785,0,68805.0,0.0,0.0,0.0,Consumer credit,-1466,
198016,6115103,Closed,currency 1,-727,0,-395.0,-369.0,,0,370372.5,,,0.0,Consumer credit,-363,
367901,5379427,Closed,currency 1,-2824,0,-1728.0,-1723.0,,0,112500.0,0.0,0.0,0.0,Consumer credit,-794,
289324,6652700,Closed,currency 1,-778,0,-413.0,-652.0,0.0,0,4500.0,0.0,0.0,0.0,Credit card,-404,
343122,5497208,Active,currency 1,-179,0,1080.0,,,0,135000.0,131026.5,0.0,0.0,Credit card,-15,
360792,6000114,Closed,currency 1,-2712,0,-1615.0,-1612.0,,0,193797.0,0.0,,0.0,Consumer credit,-574,
184063,6514610,Closed,currency 1,-2289,0,-828.0,-828.0,,0,2124243.0,0.0,0.0,0.0,Car loan,-750,
307345,6532327,Closed,currency 1,-1633,0,-1487.0,-1487.0,,0,155169.0,,,0.0,Consumer credit,-1487,
404680,6060317,Closed,currency 1,-479,0,-106.0,-106.0,5006.475,1,123300.27,0.0,0.0,0.0,Consumer credit,-106,6389.01
301239,6163879,Active,currency 1,-454,0,1338.0,,,0,4500.0,450.0,4050.0,0.0,Credit card,-24,
389133,5958088,Active,currency 1,-68,0,55.0,,,0,19575.0,15084.0,0.0,0.0,Consumer credit,-29,0.0
234649,6493940,Active,currency 1,-1636,0,-175.0,,,0,271012.5,54571.5,0.0,0.0,Consumer credit,-415,
203855,5423927,Closed,currency 1,-1642,0,-543.0,-543.0,,0,293733.0,0.0,,0.0,Consumer credit,-543,
173706,6156409,Closed,currency 1,-1113,0,-902.0,-902.0,0.0,0,60750.0,0.0,0.0,0.0,Consumer credit,-702,
