SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
140757,0,Cash loans,F,N,Y,0,54000.0,119925.0,11988.0,112500.0,Other_B,Pensioner,Secondary / secondary special,Widow,House / apartment,0.008575,-24026,365243,-10320.0,-4104,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.7575325878027571,0.8633633824101478,0.0794,0.0785,0.9762,0.6736,0.0067,0.0,0.1379,0.1667,0.0417,0.0294,0.0639,0.0601,0.0039,0.0115,0.0809,0.0814,0.9762,0.6864,0.0068,0.0,0.1379,0.1667,0.0417,0.0301,0.0698,0.0626,0.0039,0.0121,0.0802,0.0785,0.9762,0.6779999999999999,0.0067,0.0,0.1379,0.1667,0.0417,0.0299,0.065,0.0612,0.0039,0.0117,reg oper account,block of flats,0.0497,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
317588,0,Cash loans,F,Y,Y,0,216000.0,1451047.5,60012.0,1354500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-15599,-4836,-1035.0,-4208,12.0,1,1,0,1,0,0,Private service staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Services,0.3706742892496992,0.7957377577138911,0.3123653692278984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-874.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
277789,1,Cash loans,F,N,Y,0,90000.0,331834.5,14746.5,252000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0084739999999999,-13102,-1038,-3142.0,-3342,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,12,0,0,0,0,1,1,Self-employed,,0.3769562422017373,0.6801388218428291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
120567,1,Cash loans,M,Y,Y,5,810000.0,241618.5,28804.5,229500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-14914,-2593,-293.0,-4716,3.0,1,1,0,1,0,0,Laborers,7.0,2,2,THURSDAY,7,0,0,0,0,0,0,Industry: type 9,,0.2709761754579489,0.5154953751603267,0.2144,0.162,0.9846,0.7892,0.2253,0.24,0.2069,0.3333,0.375,0.1656,0.1748,0.2569,,0.0275,0.2185,0.1681,0.9846,0.7975,0.2274,0.2417,0.2069,0.3333,0.375,0.1693,0.191,0.2676,,0.0291,0.2165,0.162,0.9846,0.792,0.2268,0.24,0.2069,0.3333,0.375,0.1685,0.1779,0.2615,,0.0281,reg oper account,block of flats,0.3312,Panel,No,5.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
136305,0,Cash loans,F,N,N,0,202500.0,225000.0,12204.0,225000.0,Unaccompanied,Working,Higher education,Married,Rented apartment,0.010276,-10487,-2825,-4016.0,-1040,,1,1,0,1,0,1,Sales staff,2.0,2,2,MONDAY,9,0,0,0,0,1,1,Self-employed,,0.5725084154632822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-694.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
125845,0,Cash loans,F,N,Y,0,54000.0,152820.0,9895.5,135000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-18651,-7752,-5091.0,-951,,1,1,1,1,1,0,,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,School,,0.4823456859029246,0.6161216908872079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-405.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
157171,0,Cash loans,F,N,Y,0,180000.0,669600.0,34317.0,598500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.0228,-15542,-7048,-7627.0,-4568,,1,1,0,1,0,0,Accountants,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,Kindergarten,,0.5093710451080135,0.3774042489507649,0.2268,0.0575,0.9816,0.7484,0.1627,0.08,0.0345,0.2917,0.0417,0.0263,0.1849,0.0755,0.0,0.0,0.2311,0.0596,0.9816,0.7583,0.1641,0.0806,0.0345,0.2917,0.0417,0.0269,0.202,0.0787,0.0,0.0,0.229,0.0575,0.9816,0.7518,0.1637,0.08,0.0345,0.2917,0.0417,0.0267,0.1881,0.0769,0.0,0.0,reg oper spec account,block of flats,0.0889,Panel,No,2.0,0.0,2.0,0.0,-3343.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
325743,0,Cash loans,F,N,Y,2,135000.0,675000.0,22306.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15027,-3141,-7080.0,-4280,,1,1,1,1,1,1,High skill tech staff,4.0,2,2,MONDAY,9,0,0,0,0,0,0,Trade: type 6,,0.6217933396525961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1863.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
379876,0,Cash loans,M,Y,Y,0,157500.0,472644.0,30901.5,427500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006207,-9762,-196,-4196.0,-1625,64.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,17,0,0,0,0,1,1,Business Entity Type 2,,0.5274672212100038,,,,0.9791,,,,,,,,,0.0702,,,,,0.9791,,,,,,,,,0.0731,,,,,0.9791,,,,,,,,,0.0715,,,,,0.0552,,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
175270,0,Cash loans,F,Y,Y,0,450000.0,1546020.0,40783.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-15676,-3324,-105.0,-4677,6.0,1,1,0,1,0,1,Medicine staff,2.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Other,0.6374262737662324,0.6895697658805202,0.7062051096536562,1.0,0.3112,0.999,0.9864,0.0631,0.76,0.2069,1.0,1.0,0.1222,0.949,1.0,0.0,0.0,1.0,0.3229999999999999,0.999,0.9869,0.0637,0.7653,0.2069,1.0,1.0,0.125,1.0,1.0,0.0,0.0,1.0,0.3112,0.999,0.9866,0.0635,0.76,0.2069,1.0,1.0,0.1243,0.9654,1.0,0.0,0.0,reg oper account,block of flats,0.9057,Monolithic,No,0.0,0.0,0.0,0.0,-583.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
194389,0,Cash loans,F,N,N,0,157500.0,1125000.0,47794.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15379,-8579,-5586.0,-4479,,1,1,0,1,1,0,High skill tech staff,2.0,2,2,MONDAY,11,0,0,0,0,1,1,Industry: type 9,,0.644927884469679,0.7981372313187245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2478.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
281371,0,Revolving loans,M,Y,Y,0,202500.0,585000.0,29250.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-16969,-616,-851.0,-532,13.0,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Self-employed,,0.7133992975601597,0.3409064264152384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
207086,0,Cash loans,M,N,Y,0,180000.0,242595.0,19579.5,202500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.018029,-17065,-914,-10151.0,-617,,1,1,0,1,0,0,Laborers,1.0,3,3,THURSDAY,12,0,0,0,0,0,0,Industry: type 7,,0.1621921059592286,0.7886807751817684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
263790,0,Cash loans,F,N,Y,0,67500.0,345510.0,16749.0,247500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-20368,365243,-10694.0,-3590,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,XNA,0.7519094183635356,0.7118543011042406,0.5406544504453575,0.0722,0.06,0.9851,0.7959999999999999,0.0084,0.0,0.1379,0.1667,0.2083,0.0202,0.0588,0.0506,0.0,0.0,0.0735,0.0623,0.9851,0.804,0.0085,0.0,0.1379,0.1667,0.2083,0.0206,0.0643,0.0527,0.0,0.0,0.0729,0.06,0.9851,0.7987,0.0085,0.0,0.1379,0.1667,0.2083,0.0205,0.0599,0.0515,0.0,0.0,reg oper account,block of flats,0.0444,Panel,No,0.0,0.0,0.0,0.0,-2828.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
189994,0,Cash loans,F,N,Y,2,180000.0,1515415.5,41800.5,1354500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-13914,-2661,-2599.0,-1791,,1,1,0,1,0,0,Laborers,4.0,2,2,MONDAY,17,0,0,0,0,1,1,Industry: type 9,,0.7146540167481178,0.4956658291397297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
287586,0,Cash loans,M,N,Y,0,112500.0,518562.0,20695.5,463500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-12687,-2602,-3989.0,-3981,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.6800119747182055,,0.0144,0.0,0.9806,0.7348,0.0058,0.0,0.0345,0.0417,0.0417,0.0162,0.0118,0.0086,0.0,0.0,0.0147,0.0,0.9806,0.7452,0.0059,0.0,0.0345,0.0417,0.0417,0.0165,0.0129,0.0089,0.0,0.0,0.0146,0.0,0.9806,0.7383,0.0059,0.0,0.0345,0.0417,0.0417,0.0165,0.012,0.0087,0.0,0.0,reg oper account,block of flats,0.0104,"Stone, brick",No,0.0,0.0,0.0,0.0,-1608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
234701,0,Cash loans,M,N,Y,0,112500.0,254700.0,20119.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-21111,-1140,-8632.0,-180,,1,1,0,1,1,0,Laborers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Transport: type 4,0.6114952940140091,0.37340892354845,0.434733248750173,0.2412,0.1463,0.9881,0.8368,0.0899,0.28,0.2414,0.3333,0.375,0.1667,0.1967,0.2597,0.0,0.0025,0.2458,0.1519,0.9881,0.8432,0.0907,0.282,0.2414,0.3333,0.375,0.1705,0.2149,0.2706,0.0,0.0027,0.2436,0.1463,0.9881,0.8390000000000001,0.0905,0.28,0.2414,0.3333,0.375,0.1696,0.2001,0.2644,0.0,0.0026,not specified,block of flats,0.254,Panel,No,2.0,0.0,2.0,0.0,-1750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
239035,0,Cash loans,F,N,Y,1,225000.0,273636.0,29164.5,247500.0,Family,Working,Higher education,Married,House / apartment,0.04622,-13056,-1373,-4445.0,-4729,,1,1,0,1,0,0,,3.0,1,1,TUESDAY,18,0,0,0,0,0,0,Advertising,,0.5816290830925179,0.2881295999178507,0.2118,0.0998,0.9906,0.8708,0.063,0.232,0.1103,0.6417,0.6833,0.0,0.1866,0.2246,0.0039,0.0021,0.1418,0.0627,0.9906,0.8759,0.0384,0.1611,0.069,0.6667,0.7083,0.0,0.124,0.1533,0.0039,0.0,0.2123,0.0964,0.9906,0.8725,0.0673,0.16,0.1034,0.6667,0.7083,0.0,0.2027,0.2276,0.0039,0.0023,reg oper account,block of flats,0.1763,Block,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
283350,0,Cash loans,F,N,Y,0,121500.0,299772.0,17338.5,247500.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.020713,-13225,-5521,-7361.0,-4430,,1,1,0,1,0,0,,1.0,3,2,MONDAY,6,0,0,0,0,0,0,Other,,0.4914142345760145,,0.0907,0.1042,0.9846,0.7892,0.0169,0.0,0.2069,0.1667,0.2083,0.0651,0.074,0.0819999999999999,0.0,0.0,0.0924,0.1081,0.9846,0.7975,0.0171,0.0,0.2069,0.1667,0.2083,0.0666,0.0808,0.0855,0.0,0.0,0.0916,0.1042,0.9846,0.792,0.017,0.0,0.2069,0.1667,0.2083,0.0662,0.0752,0.0835,0.0,0.0,reg oper account,block of flats,0.0738,Panel,No,0.0,0.0,0.0,0.0,-638.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
322887,0,Cash loans,M,Y,N,0,90000.0,225000.0,11781.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-14123,-857,-1726.0,-4800,13.0,1,1,0,1,0,1,Drivers,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.7208080213470743,,0.5585066276769286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-739.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
340003,0,Cash loans,F,Y,Y,1,126000.0,283500.0,22527.0,283500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.007114,-10097,-276,-3195.0,-1617,4.0,1,1,0,1,1,1,Sales staff,3.0,2,2,FRIDAY,17,0,0,0,0,0,0,Trade: type 3,0.6111340341925955,0.3875776307090521,0.1566398270314114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,-326.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2.0,1.0
220134,0,Cash loans,F,N,N,0,148500.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.006207,-19693,-11676,-13242.0,-2963,,1,1,1,1,1,0,Managers,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,School,0.7143465968581926,0.5165222911638029,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-322.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
445837,0,Cash loans,M,Y,Y,1,135000.0,1125000.0,33025.5,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-13336,-2261,-3882.0,-4061,11.0,1,1,0,1,0,0,Drivers,3.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,0.285046921178724,0.6895089089912128,0.5691487713619409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-2428.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
363965,0,Cash loans,F,N,Y,1,90000.0,112500.0,11088.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-16318,-5004,-6725.0,-5002,,1,1,1,1,1,0,Sales staff,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.8876865960726988,0.5460281977561645,0.8128226070575616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2766.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
277300,0,Cash loans,M,N,Y,0,157500.0,562491.0,23962.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-14410,-1103,-1209.0,-4625,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.5876402113474973,0.7517237147741489,0.0371,0.0,0.9732,0.6328,0.0031,0.0,0.1034,0.0833,0.125,0.0403,0.0286,0.0278,0.0077,0.0043,0.0378,0.0,0.9732,0.6472,0.0032,0.0,0.1034,0.0833,0.125,0.0412,0.0312,0.0289,0.0078,0.0045,0.0375,0.0,0.9732,0.6377,0.0032,0.0,0.1034,0.0833,0.125,0.041,0.0291,0.0283,0.0078,0.0044,reg oper account,block of flats,0.0245,"Stone, brick",No,0.0,0.0,0.0,0.0,-3230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
380429,0,Revolving loans,M,N,Y,1,247500.0,585000.0,29250.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-14185,-1006,-6928.0,-4889,,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.3158028966142501,0.5757645469567719,,0.0082,0.0,0.9732,0.6328,0.0009,0.0,0.0345,0.0417,0.0833,0.008,0.0067,0.0081,0.0,0.0,0.0084,0.0,0.9732,0.6472,0.0009,0.0,0.0345,0.0417,0.0833,0.0081,0.0073,0.0085,0.0,0.0,0.0083,0.0,0.9732,0.6377,0.0009,0.0,0.0345,0.0417,0.0833,0.0081,0.0068,0.0083,0.0,0.0,reg oper account,block of flats,0.0064,"Stone, brick",No,0.0,0.0,0.0,0.0,-150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
413136,0,Cash loans,M,Y,Y,1,202500.0,1133748.0,33277.5,990000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0105,-14967,-1962,-7453.0,-4268,22.0,1,1,0,1,1,0,Laborers,3.0,3,3,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.362728321917095,0.3774042489507649,0.1113,0.0911,0.9712,0.6056,0.0253,0.24,0.2069,0.2083,0.25,0.0404,0.0874,0.1319,0.0154,0.1292,0.1134,0.0945,0.9712,0.621,0.0256,0.2417,0.2069,0.2083,0.25,0.0413,0.0955,0.1375,0.0156,0.1368,0.1124,0.0911,0.9712,0.6109,0.0255,0.24,0.2069,0.2083,0.25,0.0411,0.0889,0.1343,0.0155,0.1319,reg oper account,block of flats,0.1545,"Stone, brick",No,2.0,0.0,2.0,0.0,-435.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
146721,1,Cash loans,M,N,Y,0,315000.0,1686591.0,46507.5,1507500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010006,-19192,-1226,-3437.0,-2712,,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.5283538295658572,0.683461308859007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-987.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
384654,0,Revolving loans,F,N,N,0,112500.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-18837,-12253,-1487.0,-2382,,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Telecom,,0.3802178672850342,0.5424451438613613,0.0825,0.0915,0.9826,,,0.0,0.2069,0.1667,,0.0259,,0.0789,,0.0,0.084,0.0949,0.9826,,,0.0,0.2069,0.1667,,0.0265,,0.0822,,0.0,0.0833,0.0915,0.9826,,,0.0,0.2069,0.1667,,0.0263,,0.0803,,0.0,,block of flats,0.0717,"Stone, brick",No,0.0,0.0,0.0,0.0,-1546.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
245409,0,Cash loans,F,Y,Y,1,337500.0,1971072.0,68643.0,1800000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010147,-16535,-1302,-9310.0,-85,65.0,1,1,1,1,0,0,Core staff,3.0,2,2,SATURDAY,11,0,0,0,0,0,0,Kindergarten,0.8673386220015845,0.4174808912657607,0.190705947811054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-599.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0
272234,1,Cash loans,F,Y,N,0,157500.0,814041.0,28971.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-14892,-922,-527.0,-2444,64.0,1,1,1,1,0,0,Sales staff,1.0,2,2,TUESDAY,14,1,1,0,1,1,0,Self-employed,,0.2487296976618488,0.0299046737207319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-470.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
321318,0,Cash loans,M,Y,Y,0,180000.0,454500.0,21996.0,454500.0,Other_B,Working,Higher education,Married,House / apartment,0.026392,-10261,-339,-711.0,-2953,5.0,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Housing,0.4506013510296128,0.5074964356194438,0.6528965519806539,0.0165,,0.9801,,,0.0,0.069,0.0417,,,,0.0088,,0.0158,0.0168,,0.9801,,,0.0,0.069,0.0417,,,,0.0092,,0.0167,0.0167,,0.9801,,,0.0,0.069,0.0417,,,,0.009,,0.0162,,block of flats,0.0104,Panel,No,0.0,0.0,0.0,0.0,-1072.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
